V0,V1,V2,V3,V4,V6,V7,V8,V10,V12,V13,V14,V15,V16,V18,V19,V20,V21,V23,V24,V25,V26,V27,V29,V30,V31,V32,V33,V34,V35,V36,V37,target
3.632012,6.608126,1.239292,0.956835,0.963334,5.778943,5.593596,5.612011,0.437107,1.521840,1.290388,0.304376,0.224928,4.789571,0.784607,0.645004,0.330586,0.821093,6.299245,0.531353,0.262582,1.620766,10661.137396,0.222023,1.668381,26.373969,2.364140,0.672025,0.836780,5.237833,0.361752,0.461053,0.993000
3.351822,5.566680,1.007294,0.925971,1.125328,5.797758,5.813530,4.137662,0.653502,1.671938,0.992369,0.350867,0.260596,4.496125,0.785668,0.885515,0.279570,0.865048,6.339489,0.531587,0.252438,1.144304,8778.105259,0.252714,2.771584,22.942698,3.490208,0.539188,0.535779,5.237833,0.621531,0.586145,0.508000
4.638761,7.507088,1.173156,0.856050,1.130052,5.682959,5.813530,6.432872,0.539566,1.921074,1.346066,0.309589,0.260596,4.160559,0.785403,0.971820,0.265636,0.778721,6.279205,0.363783,0.239913,1.055058,12700.702936,0.288631,2.343421,29.471118,2.175617,0.539188,0.535779,5.237833,0.522972,0.434344,0.870000
4.857052,8.253810,1.404011,0.848135,1.185416,5.955587,5.778992,6.083560,0.511155,2.064318,1.136317,0.330035,0.315889,4.728401,0.784607,0.875733,0.265636,0.831005,6.299245,0.362814,0.241991,1.044538,10794.905742,0.305298,2.879864,27.109563,2.666924,0.539188,0.535779,5.237833,0.502539,0.331837,1.144000
5.101653,8.617553,1.192528,0.853145,1.166043,5.983149,5.902221,6.405639,0.576799,2.023478,0.829116,0.330202,0.334667,5.279707,0.490506,0.918434,0.288702,0.902495,6.279205,0.006365,0.246380,0.919360,12653.702349,0.310595,2.076584,27.722312,3.214613,0.539188,0.535779,5.237833,0.568728,0.493136,0.812000
4.692057,7.332343,1.130044,0.852089,1.240845,5.819323,6.073191,5.636444,0.297724,2.048692,1.373087,0.298143,0.334667,4.757851,0.785137,0.780007,0.312281,0.750760,11.433652,0.006365,0.249376,1.083015,12283.579792,0.328431,2.500083,26.279921,2.755048,0.396508,0.401355,6.978160,0.431405,0.497272,0.515000
4.910096,8.480668,1.300187,0.866111,1.232011,5.928128,6.092803,5.878006,0.414702,2.276602,1.330571,0.337214,0.363798,5.040783,0.785668,0.844505,0.320653,0.773844,11.514178,0.006365,0.253817,1.026755,12513.686355,0.339141,2.168899,27.428350,1.687694,0.396508,0.401355,6.978160,0.408628,0.374586,0.521000
4.826319,8.237210,1.263913,0.923528,1.198564,6.038585,6.092803,5.878006,0.412377,1.937882,1.196046,0.389229,0.353276,5.321189,0.785668,0.948191,0.357375,0.807379,11.568134,0.006365,0.260069,1.011815,12177.572671,0.313785,1.527550,27.722312,1.404190,0.539188,0.535779,9.178637,0.433939,0.441564,0.714000
4.907877,8.113600,1.263550,1.064396,1.201582,5.958338,6.145362,5.752453,0.548847,2.049342,0.777519,0.385938,0.353276,5.249914,0.784342,0.892334,0.354706,0.912206,11.574893,0.006365,0.254139,0.885398,11402.587215,0.313785,1.740574,28.075903,1.734900,0.539188,0.535779,9.178637,0.505662,0.440252,1.114000
4.440569,8.052381,1.375023,1.061257,1.287168,5.638087,6.082991,5.503129,0.517978,2.080028,1.259347,0.424277,0.349300,4.732599,0.787260,0.821375,0.340797,0.818016,11.608743,0.006630,0.245309,0.976694,12087.399171,0.334930,1.642593,26.971986,1.660889,0.539188,0.535779,9.178637,0.615491,0.384060,1.085000
4.876890,8.566006,1.241455,1.043629,1.217880,5.677665,5.995266,6.303018,0.676518,2.287817,1.058305,0.457720,0.361135,5.346671,0.785668,0.884426,0.330711,0.861148,11.608743,0.006365,0.241301,0.967002,10411.288421,0.337141,2.448991,31.790192,4.072870,0.539188,0.535779,9.178637,0.548081,0.487182,1.249000
3.632012,6.214800,1.019729,1.003942,1.081927,5.433325,5.959831,3.543811,0.507981,2.122333,1.255291,0.458367,0.361135,4.789571,0.785403,0.875462,0.301355,0.818675,11.649475,0.006895,0.236362,0.962547,8065.727037,0.335936,1.633086,19.445356,1.789587,0.539188,0.535779,9.178637,0.578810,0.562214,0.436000
3.913412,6.903146,1.273391,0.996685,1.026083,5.505195,5.959831,4.859414,0.366951,1.784347,1.254076,0.475463,0.346407,4.170016,0.620612,0.854954,0.298981,0.834647,8.590184,0.362814,0.236652,1.017546,10230.746478,0.289827,1.782136,22.729480,1.596666,0.539188,0.535779,9.178637,0.321719,0.294300,0.764000
3.999560,7.149957,1.119044,0.968949,1.096162,5.430772,5.813530,5.118569,0.539797,1.724917,1.062402,0.451896,0.318256,4.793813,0.559562,1.005987,0.285682,0.871296,6.331423,0.362814,0.242522,0.828094,8855.875601,0.263217,1.938911,27.526029,1.401389,0.476720,0.535779,6.978160,0.413814,0.542221,0.752000
3.815963,7.080264,1.173507,0.945869,1.106193,5.276893,5.760225,4.487764,0.413011,1.891443,1.474270,0.450439,0.297209,4.242464,0.558642,0.915948,0.273723,0.785127,6.279205,0.531353,0.241049,0.823329,10821.849351,0.266533,1.391935,24.147352,1.484144,0.430301,0.535779,5.911033,0.437961,0.417353,0.669000
2.727848,4.425431,0.942385,0.939856,0.935747,5.214860,5.682575,3.175816,0.631287,1.407090,0.981220,0.479645,0.297537,4.472018,0.555888,0.932847,0.239135,0.893374,6.335455,0.531120,0.240892,0.721934,6339.409470,0.282679,1.751283,18.707933,1.550546,0.414938,0.535779,5.237833,0.562898,0.646029,-0.144000
4.102579,7.419285,1.131767,0.966191,1.121341,4.991649,5.563183,5.607134,0.279262,1.898205,1.395675,0.449629,0.297537,3.888452,0.556346,0.920369,0.246611,0.815930,6.331423,0.531587,0.235941,0.806770,12498.219861,0.301754,1.812586,25.472845,2.101025,0.414938,0.535779,5.237833,0.239951,0.436971,0.900000
3.681317,5.900550,1.026302,0.945048,1.095448,5.010745,5.563183,4.567596,0.528503,1.839157,1.514642,0.467085,0.334362,4.398352,0.668828,0.940367,0.230545,0.767354,6.315317,0.531353,0.237232,0.808451,9525.821015,0.328158,2.110536,22.482945,2.300734,0.445702,0.574503,5.237833,0.455900,0.529945,0.194000
4.769652,8.052381,1.256284,0.971158,1.235847,5.266928,5.508788,6.230926,0.420852,2.200556,1.440559,0.472404,0.366875,4.198492,0.801385,0.925629,0.259497,0.783606,5.739717,0.427247,0.238832,0.802407,12057.482044,0.336940,2.006480,28.189894,1.909359,0.445702,0.574503,5.237833,0.403051,0.352471,1.018000
4.494135,7.595758,1.467996,0.930047,1.155322,5.598733,5.602746,5.311499,0.595875,2.083311,1.447966,0.462890,0.365160,4.985748,0.782753,0.810562,0.265488,0.803550,11.534386,0.363298,0.245738,0.919360,10835.345013,0.336940,1.739811,25.213051,2.697536,0.602107,0.535779,9.178637,0.568261,0.276750,0.787000
4.399707,7.453539,1.179479,0.933041,1.056231,5.792377,5.738395,6.044576,0.516611,1.840361,1.229894,0.441521,0.345216,5.254488,0.784872,0.850661,0.287230,0.849478,11.547875,0.472619,0.251315,0.897827,10674.443293,0.293617,2.287250,27.849148,2.660396,0.602107,0.535779,9.178637,0.523198,0.504758,0.732000
4.778336,8.391832,1.291715,0.855521,1.178315,5.805838,5.908599,6.821367,0.381705,1.973706,1.671569,0.454809,0.324434,5.143350,0.961366,0.724269,0.303244,0.748504,6.917676,0.530653,0.254313,1.098953,13196.149649,0.295316,1.449566,31.997209,1.635150,0.539188,0.535779,9.178637,0.447967,0.365489,0.816000
4.531516,7.468806,1.597876,0.939038,1.106193,6.181843,5.908599,5.762416,0.424684,1.934138,1.528077,0.465633,0.327379,5.298110,1.247653,0.718731,0.324799,0.825054,11.561377,0.531587,0.260013,1.348413,12329.278270,0.313007,1.139554,25.251870,0.981162,0.539188,0.836780,5.237833,0.409042,0.278262,0.843000
2.938731,6.712257,1.179831,0.959308,1.250104,6.304771,6.181715,3.755191,0.739593,1.766137,1.450586,0.471760,0.331918,5.307332,1.786744,0.604367,0.317301,0.839951,11.574893,0.531353,0.262277,1.488169,7696.143379,0.298912,1.097310,25.721842,0.958511,0.742584,1.383556,5.499434,0.681487,0.608676,-0.543000
1.537188,1.852409,0.941436,0.962885,0.925359,5.950087,6.204942,2.272033,0.494683,1.143940,1.194860,0.451572,0.334133,4.107923,1.128386,0.737170,0.265339,0.879236,11.608743,0.078765,0.258400,1.318339,4035.178997,0.323835,1.192841,9.716960,1.467484,0.972108,1.311132,9.178637,0.393406,0.734470,-1.538000
1.699974,1.968681,0.882837,0.918920,0.962341,5.435879,6.224909,2.358091,0.114720,1.294532,1.125936,0.455942,0.388772,2.967527,1.366366,0.748879,0.267119,0.877669,11.595193,0.006365,0.249226,1.071151,5595.512088,0.335735,1.822817,8.315855,2.235641,0.807198,0.968132,9.178637,0.125811,0.668845,-0.860000
3.941342,6.104233,1.002080,0.943134,1.237384,5.264439,5.633339,5.860295,0.154290,2.137684,1.353216,0.474336,0.397753,2.785428,0.786464,0.818997,0.308056,0.827477,11.608743,0.006630,0.240829,0.993977,11275.713926,0.360082,2.007325,20.767919,1.963335,0.672025,0.653902,9.178637,0.046810,0.492231,0.512000
4.135438,6.498543,1.106390,0.962885,1.240845,5.410386,5.633339,5.089229,0.721158,2.118341,1.079992,0.469181,0.398555,3.620883,0.783812,0.738693,0.321229,0.904638,3.262193,0.006365,0.237232,1.113010,8968.108095,0.360082,2.137806,25.109792,1.993377,0.672025,0.653902,5.237833,0.459130,0.552549,0.710000
2.730656,3.948811,0.923489,0.935220,1.097234,5.195135,5.569255,3.069676,0.528733,1.579635,1.270738,0.469504,0.369437,3.178782,0.782753,0.733367,0.302503,0.855141,6.291223,0.006365,0.231581,1.161176,7589.396114,0.343112,1.884261,13.801765,1.905912,0.539188,0.535779,5.237833,0.723502,0.607295,-0.308000
3.463487,5.451107,1.023013,0.920817,1.104039,5.104691,5.439927,4.413080,0.328662,1.860920,1.399530,0.481253,0.369437,3.145515,0.788056,0.724522,0.305056,0.838514,6.307277,0.049822,0.228132,1.282089,9024.727890,0.322937,1.495742,19.038168,1.805306,0.539188,0.535779,5.237833,0.308572,0.522253,0.044000
2.811614,5.082922,1.018417,0.891174,1.031589,5.104691,5.313106,3.530403,0.371031,1.741092,1.458020,0.461114,0.322097,3.295899,0.784607,0.650088,0.306659,0.834978,6.311295,0.363298,0.233594,1.626338,6706.864933,0.296714,1.535226,17.605742,1.433829,0.539188,0.535779,5.237833,0.348507,0.584756,-0.443000
1.410806,1.776781,0.857205,0.895196,0.871593,4.958372,5.365891,1.776627,0.496704,1.049677,1.403390,0.456912,0.287355,3.147021,1.367751,0.594940,0.271973,0.835420,6.315317,0.531120,0.235811,1.547438,4647.904921,0.289902,1.524766,9.700257,1.613523,0.605306,0.603977,5.237833,0.420068,0.693869,-1.539000
2.758855,4.286381,0.972342,0.880479,0.964328,4.769348,5.365891,3.652564,0.096864,1.325569,1.594826,0.479645,0.284085,2.743359,1.008751,0.694993,0.305591,0.785670,11.520911,0.531353,0.239214,1.488169,9585.767479,0.283058,1.562655,16.208085,2.611800,0.672025,0.836780,7.307714,0.130146,0.490290,-0.390000
3.834203,6.906723,1.091770,0.896270,1.068154,4.920561,5.069634,5.597392,0.406688,1.538812,1.410267,0.478359,0.271137,3.519127,0.665616,0.508356,0.324799,0.840836,6.315317,0.694215,0.243456,1.785650,8900.608126,0.266848,1.848176,25.303711,1.861490,0.640143,0.613971,5.237833,0.275591,0.520199,0.244000
2.946168,4.221785,0.966572,0.870891,1.206495,5.051522,5.143103,3.587673,0.543040,1.688903,1.379460,0.474336,0.283664,3.398812,0.867873,0.615510,0.315158,0.842718,6.307277,0.694215,0.241395,1.786725,7754.966548,0.266848,1.538023,17.928294,1.754357,0.640143,0.613971,5.237833,0.537526,0.601138,-0.072000
3.792353,6.529209,1.137290,0.889299,1.191416,5.121704,5.217454,4.399064,0.386455,1.898205,1.650914,0.474336,0.283664,3.497744,1.016206,0.631516,0.317366,0.764330,8.785685,0.694215,0.237296,1.652841,11545.141881,0.295094,1.435507,24.184715,2.127856,0.570523,0.828252,6.978160,0.346544,0.376724,0.486000
3.917127,6.277311,1.231736,0.895733,1.040573,5.528460,5.425052,5.590095,0.486406,1.699709,1.408976,0.475302,0.312399,4.355024,0.738313,0.524726,0.347464,0.836414,6.299245,0.694441,0.245339,1.932348,11247.701891,0.286380,1.565487,22.482945,2.186016,0.558016,0.613971,5.237833,0.471698,0.394307,0.311000
4.127688,8.216499,1.175262,0.938219,1.072028,5.725457,5.425052,5.835069,0.436031,1.755623,1.466792,0.464181,0.307278,4.355024,0.737023,0.516856,0.360712,0.824283,6.339489,0.694441,0.252350,2.044621,11247.701891,0.281083,1.765119,30.025042,2.339228,0.558016,0.613971,5.237833,0.445832,0.504500,0.628000
4.573337,8.345611,1.159512,0.970054,1.218641,5.803144,5.729060,6.479385,0.512063,1.818169,1.439254,0.482377,0.303566,4.665798,0.737023,0.594000,0.364584,0.824394,6.331423,0.363056,0.253320,1.974476,11617.050188,0.307023,1.454273,33.083209,1.925790,0.514088,0.613971,5.237833,0.427615,0.517244,0.944000
4.636639,9.174707,1.258099,1.006738,1.226653,5.994203,5.813530,6.730264,0.518206,1.952282,1.448403,0.474980,0.329615,4.728401,0.736765,0.593061,0.367234,0.838403,6.335455,0.006895,0.253496,2.162215,12747.868726,0.323145,1.401101,33.347336,1.484871,0.514088,0.613971,5.237833,0.468653,0.450995,1.104000
1.972055,2.578007,0.950946,1.005340,0.987014,6.002504,5.902221,2.306392,0.674252,1.269586,1.325149,0.494890,0.329615,5.134364,0.734704,0.652029,0.315679,0.856253,6.287215,0.006895,0.250035,1.657969,5286.038363,0.328021,1.373728,13.046429,1.726032,0.514088,0.613971,5.237833,0.870778,0.686488,-0.881000
2.785852,4.224163,0.970738,0.991950,1.163449,5.701521,5.950197,3.498721,0.218413,1.644481,1.186575,0.484465,0.343049,3.625948,1.222340,0.821640,0.315549,0.872525,8.367679,0.006895,0.244940,1.218189,8722.951261,0.341263,1.935617,13.763859,1.798676,0.558016,0.613971,5.976392,0.222796,0.574008,-0.056000
3.654839,5.424721,1.005337,0.982227,1.288743,5.564808,5.950197,4.745595,0.180398,1.643367,1.352374,0.495050,0.339442,3.374835,0.668334,0.816621,0.300678,0.829681,8.316647,0.006630,0.238609,1.138576,11938.512923,0.336204,1.555590,15.362234,1.936218,0.640143,0.694432,5.976392,0.227142,0.471215,0.817000
4.330922,7.434493,1.016450,0.964538,1.200450,5.525871,5.924569,5.241925,0.516155,1.945386,1.527629,0.473370,0.336870,3.946020,0.667098,0.762454,0.302166,0.795251,8.306473,0.007160,0.235455,1.209279,9928.120964,0.328976,1.833881,27.289341,1.966853,0.640143,0.694432,6.800553,0.493654,0.554713,0.875000
4.531516,9.833752,1.344462,0.948332,1.211421,5.557003,5.892665,6.008376,0.612030,2.139692,1.387982,0.447847,0.344171,4.177594,0.668334,0.778970,0.296592,0.839951,8.367679,0.006895,0.232211,1.220316,11331.936205,0.327064,2.147543,31.036066,2.618243,0.476720,0.613971,6.800553,0.583051,0.428952,1.137000
3.843348,7.120543,1.133492,0.922172,1.213698,5.593503,5.860904,4.379105,0.508887,2.042206,1.550610,0.467892,0.344171,4.384528,0.670560,0.775087,0.274594,0.798197,8.367679,0.007160,0.233758,1.210550,10015.499990,0.327064,1.459666,24.687797,1.634374,0.476720,0.613971,6.800553,0.641754,0.471995,0.668000
3.642534,6.043163,1.087031,0.918108,1.071323,5.630198,5.819828,4.425122,0.413645,1.867605,1.160725,0.467569,0.336946,4.416179,0.670065,0.770954,0.263924,0.876886,8.408697,0.006895,0.237039,1.165727,9289.564820,0.312441,1.441521,23.002238,1.548302,0.476720,0.613971,6.800553,0.502761,0.551275,0.222000
3.653080,7.069312,1.011213,0.887158,1.109428,5.364745,5.819828,4.278455,0.398932,1.913017,1.380737,0.461760,0.324356,4.288748,0.666110,0.750666,0.266304,0.839177,8.449887,0.007160,0.239564,1.306779,10141.590646,0.302117,1.902896,23.825678,1.978317,0.476720,0.613971,6.800553,0.496535,0.569193,0.051000
4.300846,8.472174,0.991689,0.863195,1.247399,5.247043,5.688755,5.522359,0.459893,1.927287,1.205554,0.459175,0.318019,4.188982,0.666110,0.772761,0.268228,0.861259,8.301390,0.007160,0.239976,1.258547,9731.099118,0.316039,2.641507,29.889461,1.486326,0.476720,0.613971,6.800553,0.379387,0.589552,0.544000
4.647256,8.425582,1.284003,0.887693,1.233928,5.158313,5.596645,6.047169,0.410478,2.002953,1.520456,0.475141,0.338082,4.046586,0.669323,0.839699,0.277487,0.794379,11.534386,0.007160,0.241552,1.085397,13018.288570,0.316039,1.996366,30.389258,1.212377,0.476720,0.613971,9.597716,0.363145,0.406378,0.907000
4.857052,8.097237,1.262095,0.876480,1.146861,5.476869,5.502771,5.885611,0.550944,2.226620,1.618340,0.486392,0.336036,5.023117,0.669076,0.806357,0.286387,0.793834,11.534386,0.007160,0.245554,1.234838,12207.771730,0.325968,2.035339,28.318622,1.441659,0.476720,0.613971,9.178637,0.474531,0.426978,1.168000
4.621807,7.875032,1.274852,0.859752,1.086897,5.744131,5.667151,5.949292,0.565698,1.893286,1.472069,0.483984,0.334971,5.353638,0.998358,0.734634,0.290725,0.828799,11.581656,0.531120,0.250035,1.265930,11850.016121,0.295463,1.923300,27.990679,2.053503,0.476720,0.613971,9.178637,0.521163,0.473816,0.906000
4.284872,6.814215,1.296868,0.846555,1.016830,6.021910,5.667151,5.913561,0.424471,1.711708,0.885301,0.495690,0.298519,5.561353,0.010442,0.813194,0.286808,0.943334,17.653106,0.531120,0.253115,1.144304,11219.755731,0.279022,1.462367,24.994074,1.315021,0.251475,0.237777,9.178637,0.389936,0.429479,1.005000
1.689199,2.565318,0.786404,0.712686,0.770051,5.494881,5.883122,2.801371,0.901253,1.173435,1.282592,0.471437,0.291933,4.456005,0.432198,0.720491,0.201809,0.862262,20.093769,0.531353,0.249046,1.447715,5071.219045,0.267790,0.877727,12.424312,0.673841,0.262970,0.247761,14.758184,0.791881,0.765149,-1.313000
2.744728,4.591070,0.921609,0.610200,0.993408,4.958372,5.654836,3.584283,0.199564,1.386154,1.565124,0.467408,0.291933,3.430995,0.434077,0.771212,0.258212,0.790893,7.893541,0.531120,0.245524,1.334896,9990.460564,0.309669,1.456294,15.639745,1.491426,0.539188,0.694432,11.940495,0.299898,0.534937,-0.884000
1.564718,2.172524,0.702059,0.566822,0.794484,4.592877,5.430998,3.856538,0.458581,1.273331,0.642539,0.474497,0.330230,3.308427,0.288125,0.846109,0.247779,0.982820,0.003527,0.530419,0.248081,1.060146,4230.378921,0.309669,1.418894,14.357919,1.409102,0.293072,0.000000,1.408635,0.293719,0.784917,-2.447000
1.391209,2.438135,0.688764,0.564041,0.648207,3.854931,4.822007,2.891486,0.104334,1.087680,0.853466,0.481735,0.373465,2.346370,0.535852,0.651543,0.222265,0.930462,3.789294,0.267577,0.246442,1.244720,3709.031424,0.337942,1.456968,8.917264,1.666384,0.000000,0.430557,1.408635,0.033177,0.777093,-1.992000
2.223484,3.939819,0.787572,0.563346,1.015464,3.517239,4.512604,3.047306,0.009513,1.560207,1.343127,0.473531,0.373465,2.009049,0.786464,0.780785,0.270508,0.818565,11.400242,0.006895,0.239024,1.164071,9743.303762,0.371610,1.498489,9.633697,1.554293,0.262970,0.735559,9.178637,0.010419,0.552803,-0.079000
4.075673,7.242531,1.174208,0.565894,1.182797,3.968475,4.234307,4.933594,0.405007,2.017691,1.370118,0.488157,0.392100,2.727212,0.784872,0.736663,0.301761,0.820543,11.574893,0.006895,0.232838,1.293958,10542.088705,0.358499,1.588992,22.895164,1.125350,0.492337,0.708124,9.178637,0.181950,0.376457,0.948000
4.033672,6.357020,1.019073,0.581488,0.995432,4.406617,4.260995,4.766902,0.804923,1.732992,1.354480,0.452706,0.381629,3.900986,0.787525,0.701959,0.319560,0.824394,11.541129,0.006895,0.237135,1.478111,8086.175561,0.303638,1.420218,22.611786,1.473988,0.539188,0.694432,9.178637,0.636857,0.549109,0.515000
3.487181,6.839019,1.154285,0.586401,0.952770,4.646604,4.631201,4.705325,0.540954,1.666309,1.163843,0.476750,0.319278,3.747519,0.785933,0.732354,0.336159,0.865159,11.574893,0.006895,0.243270,1.331754,9646.070881,0.278793,1.545033,19.322399,1.563308,0.539188,0.694432,9.178637,0.549695,0.461575,0.125000
3.961924,6.917464,1.132457,0.635720,1.115916,4.757873,4.631201,5.068997,0.342751,1.643367,1.466353,0.480770,0.296552,4.050282,0.785137,0.675229,0.360139,0.807598,11.480566,0.530186,0.250780,1.511317,10835.345013,0.269669,1.414266,26.333626,1.393007,0.539188,0.694432,9.178637,0.405320,0.475765,-0.064000
5.129166,8.557440,1.299080,0.741469,1.130052,4.970236,4.889763,6.812784,0.410267,1.604154,1.612328,0.495850,0.288775,4.153006,0.785933,0.662738,0.360941,0.781977,11.547875,0.531587,0.256197,1.582093,13608.970968,0.269669,1.596881,29.590112,1.675044,0.539188,0.694432,9.178637,0.307436,0.368970,1.115000
4.655764,6.789487,1.532230,0.855257,0.987014,5.464033,5.005370,6.214998,0.525063,1.633364,1.376909,0.498092,0.290522,5.494555,0.784872,0.660542,0.361285,0.836856,11.527647,0.531120,0.260463,1.563716,11219.755731,0.274563,1.983773,26.427844,1.692454,0.539188,0.694432,9.178637,0.514402,0.245536,1.086000
3.946947,5.925697,1.443395,0.821151,0.841250,6.024687,5.249177,5.391260,0.636936,1.465504,1.870747,0.488157,0.288691,5.494555,0.559792,0.602950,0.354764,0.739070,6.461539,0.692406,0.260967,1.631922,10450.366333,0.237121,1.997207,21.296548,1.286367,0.507882,0.660639,8.199860,0.588488,0.220742,1.012000
4.312857,6.283921,1.402094,0.832642,0.840330,6.450210,5.826131,5.629105,0.569468,1.178770,1.581537,0.500811,0.268370,5.865276,0.558642,0.678919,0.318207,0.805081,6.283209,0.692406,0.261163,1.580100,13862.499666,0.197740,1.405699,19.159525,1.120502,0.476720,0.613971,6.978160,0.578575,0.298674,1.154000
2.925379,4.910755,1.021699,0.798848,0.998135,6.301889,5.826131,5.448150,0.820931,1.420156,0.788171,0.482377,0.233793,5.940827,0.785403,0.785718,0.243716,0.963595,6.315317,0.693763,0.259109,1.044538,8272.433399,0.197740,2.087858,22.436255,1.580686,0.476720,0.535779,5.237833,0.702489,0.627334,0.110000
